id,ticker,name,market,asset_type,ipo_date,delisting_date,status,timestamp,sector,logo_url
13073,VHNAW,Vahanna Tech Edge Acquisition I Corp.,1,1,,,Dormant,2024-06-21 23:10:25.941269,Financial Services,https://financialmodelingprep.com/image-stock/VHNAW.png
13072,SHIPW,Seanergy Maritime Holdings Corp.,1,1,,,Dormant,2024-06-21 23:10:25.394649,Industrials,https://financialmodelingprep.com/image-stock/SHIPW.jpg
13071,ENTF,Enterprise 4.0 Technology Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:10:24.919105,Financial Services,https://financialmodelingprep.com/image-stock/ENTF.png
13070,MCLDW,mCloud Technologies Corp.,1,1,,,Dormant,2024-06-21 23:10:23.488257,Technology,https://financialmodelingprep.com/image-stock/MCLDW.png
13069,MTRY,Monterey Bio Acquisition Corporation,1,1,,,Dormant,2024-06-21 23:10:22.975249,Financial Services,https://financialmodelingprep.com/image-stock/MTRY.png
13068,METXW,Meten EdtechX Education Group Ltd.,1,1,,,Dormant,2024-06-21 23:10:22.502400,,https://financialmodelingprep.com/image-stock/METXW.png
13067,CLINR,Clean Earth Acquisitions Corp.,1,1,,,Dormant,2024-06-21 23:10:22.029100,Financial Services,https://financialmodelingprep.com/image-stock/CLINR.png
13066,EQRXW,"EQRx, Inc.",1,1,,,Dormant,2024-06-21 23:10:21.543045,Healthcare,https://financialmodelingprep.com/image-stock/EQRXW.png
13065,GTPPP,Goodyear Tire & Rubber Co.,1,1,,,Dormant,2024-06-21 23:10:21.072666,,https://financialmodelingprep.com/image-stock/GTPPP.png
13064,DUNEW,Dune Acquisition Corporation,1,1,,,Dormant,2024-06-21 23:10:20.572479,Financial Services,https://financialmodelingprep.com/image-stock/DUNEW.png
13063,BYTSW,BYTE Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:10:20.108484,Financial Services,https://financialmodelingprep.com/image-stock/BYTSW.png
13062,KVSA,Khosla Ventures Acquisition Co.,1,1,,,Dormant,2024-06-21 23:10:19.636306,Financial Services,https://financialmodelingprep.com/image-stock/KVSA.png
13061,PHUNW,Phunware Inc.,1,1,,,Dormant,2024-06-21 23:10:19.159031,Technology,https://financialmodelingprep.com/image-stock/PHUNW.png
13060,RCAC,Revelstone Capital Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:10:18.682866,Financial Services,https://financialmodelingprep.com/image-stock/RCAC.png
13059,FMIVU,Forum Merger IV Corporation,1,1,,,Dormant,2024-06-21 23:10:18.194170,Financial Services,https://financialmodelingprep.com/image-stock/FMIVU.png
13058,ROCAR,ROC Energy Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:10:16.248175,Financial Services,https://financialmodelingprep.com/image-stock/ROCAR.png
13057,CTIC,CTI BioPharma Corp.,1,1,,,Dormant,2024-06-21 23:10:15.289821,Healthcare,https://financialmodelingprep.com/image-stock/CTIC.png
13056,ERYP,ERYTECH Pharma S.A.,1,1,,,Dormant,2024-06-21 23:10:13.834007,Healthcare,https://financialmodelingprep.com/image-stock/ERYP.png
13055,INDT,"INDUS Realty Trust, Inc.",1,1,,,Dormant,2024-06-21 23:10:13.336307,Real Estate,https://financialmodelingprep.com/image-stock/INDT.png
13054,GSRMU,GSR II Meteora Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:10:12.810010,Financial Services,https://financialmodelingprep.com/image-stock/GSRMU.png
13053,GSRMR,GSR II Meteora Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:10:11.869769,Financial Services,https://financialmodelingprep.com/image-stock/GSRMR.png
13052,BGCP,"BGC Partners, Inc.",1,1,,,Dormant,2024-06-21 23:10:10.890828,Financial Services,https://financialmodelingprep.com/image-stock/BGCP.png
13051,BNSO,Bonso Electronics International Inc.,1,1,,,Dormant,2024-06-21 23:10:10.414107,Technology,https://financialmodelingprep.com/image-stock/BNSO.png
13050,TCFC,The Community Financial Corporation,1,1,,,Dormant,2024-06-21 23:10:09.938589,Financial Services,https://financialmodelingprep.com/image-stock/TCFC.png
13049,SRGA,"Surgalign Holdings, Inc.",1,1,,,Dormant,2024-06-21 23:10:09.463595,Healthcare,https://financialmodelingprep.com/image-stock/SRGA.png
13048,ERESW,East Resources Acquisition Company,1,1,,,Dormant,2024-06-21 23:10:08.974775,Financial Services,https://financialmodelingprep.com/image-stock/ERESW.png
13047,ERES,East Resources Acquisition Company,1,1,,,Dormant,2024-06-21 23:10:08.481826,Financial Services,https://financialmodelingprep.com/image-stock/ERES.png
13046,TTCF,"Tattooed Chef, Inc.",1,1,,,Dormant,2024-06-21 23:10:08.011250,Consumer Defensive,https://financialmodelingprep.com/image-stock/TTCF.png
13045,BWACU,Better World Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:10:07.532457,Financial Services,https://financialmodelingprep.com/image-stock/BWACU.jpg
13044,ALPAU,Alpha Healthcare Acquisition Corp. III,1,1,,,Dormant,2024-06-21 23:10:07.047936,Financial Services,https://financialmodelingprep.com/image-stock/ALPAU.png
13043,SDAC,Sustainable Development Acquisition I Corp.,1,1,,,Dormant,2024-06-21 23:10:06.572988,Financial Services,https://financialmodelingprep.com/image-stock/SDAC.png
13042,SEV,Sono Group N.V.,1,1,,,Dormant,2024-06-21 23:10:06.096647,Consumer Cyclical,https://financialmodelingprep.com/image-stock/SEV.png
13041,JAQCW,Jupiter Acquisition Corporation,1,1,,,Dormant,2024-06-21 23:10:05.623906,Financial Services,https://financialmodelingprep.com/image-stock/JAQCW.png
13040,VRAY,"ViewRay, Inc.",1,1,,,Dormant,2024-06-21 23:10:03.855288,Healthcare,https://financialmodelingprep.com/image-stock/VRAY.png
13039,UCALFUEL.NS,Ucal Fuel Systems Limited,6,1,,,Dormant,2024-06-21 23:10:02.888292,Consumer Cyclical,https://financialmodelingprep.com/image-stock/UCALFUEL.NS.png
13038,UTAAW,UTA Acquisition Corporation,1,1,,,Dormant,2024-06-21 23:10:02.410958,Financial Services,https://financialmodelingprep.com/image-stock/UTAAW.png
13037,PROZONINTU.NS,Prozone Intu Properties Limited,6,1,,,Dormant,2024-06-21 23:10:01.438550,Real Estate,https://financialmodelingprep.com/image-stock/PROZONINTU.NS.png
13036,OXACU,Oxbridge Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:10:00.964562,Financial Services,https://financialmodelingprep.com/image-stock/OXACU.png
13035,NMTR,"9 Meters Biopharma, Inc.",1,1,,,Dormant,2024-06-21 23:10:00.319275,Healthcare,https://financialmodelingprep.com/image-stock/NMTR.png
13034,GENQW,Genesis Unicorn Capital Corp.,1,1,,,Dormant,2024-06-21 23:09:59.787336,Financial Services,https://financialmodelingprep.com/image-stock/GENQW.png
13033,BWACW,Better World Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:09:58.369015,Financial Services,https://financialmodelingprep.com/image-stock/BWACW.png
13032,4THDIM.NS,Fourth Dimension Solutions Limited,6,1,,,Dormant,2024-06-21 23:09:57.895801,Technology,https://financialmodelingprep.com/image-stock/4THDIM.NS.png
13031,AHRNW,Ahren Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:09:57.419141,Financial Services,https://financialmodelingprep.com/image-stock/AHRNW.png
13030,MLACW,Malacca Straits Acquisition Company Limited,1,1,,,Dormant,2024-06-21 23:09:56.919309,Financial Services,https://financialmodelingprep.com/image-stock/MLACW.png
13029,ROCC,Ranger Oil Corporation,1,1,,,Dormant,2024-06-21 23:09:56.447037,Energy,https://financialmodelingprep.com/image-stock/ROCC.png
13028,HVBC,"HV Bancorp, Inc.",1,1,,,Dormant,2024-06-21 23:09:55.975010,Financial Services,https://financialmodelingprep.com/image-stock/HVBC.png
13027,ZT,Zimmer Energy Transition Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:09:55.017271,Financial Services,https://financialmodelingprep.com/image-stock/ZT.png
13026,TANTIACONS.NS,Tantia Constructions Limited,6,1,,,Dormant,2024-06-21 23:09:54.531132,Industrials,https://financialmodelingprep.com/image-stock/TANTIACONS.NS.png
13025,BLNGW,Belong Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:09:54.049755,Financial Services,https://financialmodelingprep.com/image-stock/BLNGW.png
13024,RUBY,"Rubius Therapeutics, Inc.",1,1,,,Dormant,2024-06-21 23:09:53.575860,Healthcare,https://financialmodelingprep.com/image-stock/RUBY.png
13023,MOBVW,Mobiv Acquisition Corp,1,1,,,Dormant,2024-06-21 23:09:53.107545,Financial Services,https://financialmodelingprep.com/image-stock/MOBVW.png
13022,CLINU,Clean Earth Acquisitions Corp.,1,1,,,Dormant,2024-06-21 23:09:51.111300,Financial Services,https://financialmodelingprep.com/image-stock/CLINU.png
13021,APMIW,AxonPrime Infrastructure Acquisition Corporation,1,1,,,Dormant,2024-06-21 23:09:50.641750,Financial Services,https://financialmodelingprep.com/image-stock/APMIW.png
13020,UNITY.NS,Unity Infraprojects Limited,6,1,,,Dormant,2024-06-21 23:09:50.166313,Industrials,https://financialmodelingprep.com/image-stock/UNITY.NS.png
13019,GSKY,"GreenSky, Inc.",1,1,,,Dormant,2024-06-21 23:09:49.654057,Technology,https://financialmodelingprep.com/image-stock/GSKY.jpg
13018,LLL,JX Luxventure Limited,1,1,,,Dormant,2024-06-21 23:09:49.176618,Consumer Cyclical,https://financialmodelingprep.com/image-stock/LLL.jpg
13017,PAQCW,Provident Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:09:48.672950,Financial Services,https://financialmodelingprep.com/image-stock/PAQCW.jpg
13016,SRSA,Sarissa Capital Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:09:48.213265,Financial Services,https://financialmodelingprep.com/image-stock/SRSA.png
13015,ZWRKU,Z-Work Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:09:47.262707,Financial Services,https://financialmodelingprep.com/image-stock/ZWRKU.jpg
13014,OEPWU,One Equity Partners Open Water I Corp.,1,1,,,Dormant,2024-06-21 23:09:46.790010,Financial Services,https://financialmodelingprep.com/image-stock/OEPWU.jpg
13013,INOXLEISUR.NS,INOX Leisure Limited,6,1,,,Dormant,2024-06-21 23:09:46.301751,Communication Services,https://financialmodelingprep.com/image-stock/INOXLEISUR.NS.png
13012,DKDCW,Data Knights Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:09:44.876851,Financial Services,https://financialmodelingprep.com/image-stock/DKDCW.png
13011,RIDE,Lordstown Motors Corp.,1,1,,,Dormant,2024-06-21 23:09:44.380028,Consumer Cyclical,https://financialmodelingprep.com/image-stock/RIDE.png
13010,NYMX,Nymox Pharmaceutical Corporation,1,1,,,Active,2024-06-21 23:09:43.874763,Healthcare,https://financialmodelingprep.com/image-stock/NYMX.png
13009,CREC,Crescera Capital Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:09:42.907981,Financial Services,https://financialmodelingprep.com/image-stock/CREC.png
13008,GGAAW,Genesis Growth Tech Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:09:42.433083,Financial Services,https://financialmodelingprep.com/image-stock/GGAAW.png
13007,ARYE,ARYA Sciences Acquisition Corp V,1,1,,,Dormant,2024-06-21 23:09:41.960798,Financial Services,https://financialmodelingprep.com/image-stock/ARYE.png
13006,FMIVW,Forum Merger IV Corporation,1,1,,,Dormant,2024-06-21 23:09:41.464329,Financial Services,https://financialmodelingprep.com/image-stock/FMIVW.png
13005,ALPAW,Alpha Healthcare Acquisition Corp. III,1,1,,,Dormant,2024-06-21 23:09:40.992078,Financial Services,https://financialmodelingprep.com/image-stock/ALPAW.png
13004,MLVF,"Malvern Bancorp, Inc.",1,1,,,Dormant,2024-06-21 23:09:40.528032,Financial Services,https://financialmodelingprep.com/image-stock/MLVF.png
13003,VBOC,Viscogliosi Brothers Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:09:40.059913,Financial Services,https://financialmodelingprep.com/image-stock/VBOC.png
13002,MDGSW,Medigus Ltd. WT C EXP 072323,1,1,,,Dormant,2024-06-21 23:09:39.587616,,https://financialmodelingprep.com/image-stock/MDGSW.png
13001,SDACW,Sustainable Development Acquisition I Corp.,1,1,,,Dormant,2024-06-21 23:09:38.200382,Financial Services,https://financialmodelingprep.com/image-stock/SDACW.png
13000,ORIENTABRA.NS,Orient Abrasives Limited,6,1,,,Dormant,2024-06-21 23:09:37.718533,Basic Materials,https://financialmodelingprep.com/image-stock/ORIENTABRA.NS.png
12999,XPAXU,XPAC Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:09:37.242180,Financial Services,https://financialmodelingprep.com/image-stock/XPAXU.png
12998,BWAC,Better World Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:09:36.740033,Financial Services,https://financialmodelingprep.com/image-stock/BWAC.png
12997,XPAX,XPAC Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:09:36.264053,Financial Services,https://financialmodelingprep.com/image-stock/XPAX.png
12996,ARBG,Aequi Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:09:35.314215,Financial Services,https://financialmodelingprep.com/image-stock/ARBG.png
12995,GRIL,"Muscle Maker, Inc.",1,1,,,Dormant,2024-06-21 23:09:34.841478,Consumer Cyclical,https://financialmodelingprep.com/image-stock/GRIL.png
12994,HCMAW,HCM Acquisition Corp,1,1,,,Dormant,2024-06-21 23:09:34.315620,Financial Services,https://financialmodelingprep.com/image-stock/HCMAW.png
12993,VIEWW,"View, Inc.",1,1,,,Dormant,2024-06-21 23:09:33.746428,Industrials,https://financialmodelingprep.com/image-stock/VIEWW.png
12992,ROSEU,Rose Hill Acquisition Corporation,1,1,,,Dormant,2024-06-21 23:09:33.280941,Financial Services,https://financialmodelingprep.com/image-stock/ROSEU.png
12991,AJRINFRA.NS,AJR Infra and Tolling Limited,6,1,,,Dormant,2024-06-21 23:09:32.798131,Industrials,https://financialmodelingprep.com/image-stock/AJRINFRA.NS.png
12990,ROSEW,Rose Hill Acquisition Corporation,1,1,,,Dormant,2024-06-21 23:09:32.219508,Financial Services,https://financialmodelingprep.com/image-stock/ROSEW.png
12989,INDLMETER.NS,IMP Powers Limited,6,1,,,Dormant,2024-06-21 23:09:31.714077,Industrials,https://financialmodelingprep.com/image-stock/INDLMETER.NS.png
12988,EACPU,Edify Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:09:30.611621,Financial Services,https://financialmodelingprep.com/image-stock/EACPU.png
12987,HWEL,Healthwell Acquisition Corp. I,1,1,,,Dormant,2024-06-21 23:09:30.085699,Financial Services,https://financialmodelingprep.com/image-stock/HWEL.png
12986,DISAW,Disruptive Acquisition Corporation I,1,1,,,Dormant,2024-06-21 23:09:29.613999,Financial Services,https://financialmodelingprep.com/image-stock/DISAW.png
12985,JGGC,Jaguar Global Growth Corporation I,1,1,,,Dormant,2024-06-21 23:09:28.678841,Financial Services,https://financialmodelingprep.com/image-stock/JGGC.png
12984,AVID,"Avid Technology, Inc.",1,1,,,Dormant,2024-06-21 23:09:28.194101,Technology,https://financialmodelingprep.com/image-stock/AVID.png
12983,MULG,"Muliang Viagoo Technology, Inc.",1,1,,,Dormant,2024-06-21 23:09:25.794946,Basic Materials,https://financialmodelingprep.com/image-stock/MULG.png
12982,KGL.NS,Karuturi Global Limited,6,1,,,Dormant,2024-06-21 23:09:25.321547,Consumer Defensive,https://financialmodelingprep.com/image-stock/KGL.NS.png
12981,BDSI,"BioDelivery Sciences International, Inc.",1,1,,,Dormant,2024-06-21 23:09:24.833008,Healthcare,https://financialmodelingprep.com/image-stock/BDSI.jpg
12980,FVAM,5:01 Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:09:24.363546,Financial Services,https://financialmodelingprep.com/image-stock/FVAM.jpg
12979,HAACU,Health Assurance Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:09:23.861169,Financial Services,https://financialmodelingprep.com/image-stock/HAACU.jpg
12978,EQUITAS.NS,Equitas Holdings Limited,6,1,,,Dormant,2024-06-21 23:09:22.892596,Financial Services,https://financialmodelingprep.com/image-stock/EQUITAS.NS.png
12977,MERCATOR.NS,Mercator Limited,6,1,,,Dormant,2024-06-21 23:09:21.934491,Energy,https://financialmodelingprep.com/image-stock/MERCATOR.NS.png
12976,JSLHISAR.NS,Jindal Stainless (Hisar) Limited,6,1,,,Dormant,2024-06-21 23:09:21.415293,Basic Materials,https://financialmodelingprep.com/image-stock/JSLHISAR.NS.png
12975,VQS,VIQ Solutions Inc.,1,1,,,Dormant,2024-06-21 23:09:19.953692,Technology,https://financialmodelingprep.com/image-stock/VQS.png
12974,ROCGW,Roth CH Acquisition IV Co.,1,1,,,Dormant,2024-06-21 23:09:19.481907,Financial Services,https://financialmodelingprep.com/image-stock/ROCGW.png
12973,LEGAW,"Lead Edge Growth Opportunities, Ltd",1,1,,,Dormant,2024-06-21 23:09:19.012600,Financial Services,https://financialmodelingprep.com/image-stock/LEGAW.png
12972,AERC,"AeroClean Technologies, Inc.",1,1,,,Dormant,2024-06-21 23:09:18.539272,Industrials,https://financialmodelingprep.com/image-stock/AERC.png
12971,OTEC,OceanTech Acquisitions I Corp.,1,1,,,Dormant,2024-06-21 23:09:17.979727,Financial Services,https://financialmodelingprep.com/image-stock/OTEC.png
12970,ASCAR,A SPAC I Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:09:16.562358,Financial Services,https://financialmodelingprep.com/image-stock/ASCAR.png
12969,TMKRW,Tastemaker Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:09:15.977977,Financial Services,https://financialmodelingprep.com/image-stock/TMKRW.png
12968,SATHAISPAT.NS,Sathavahana Ispat Limited,6,1,,,Dormant,2024-06-21 23:09:15.459826,Basic Materials,https://financialmodelingprep.com/image-stock/SATHAISPAT.NS.png
12967,ARIZW,Arisz Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:09:14.990381,Financial Services,https://financialmodelingprep.com/image-stock/ARIZW.png
12966,ARIZ,Arisz Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:09:14.519143,Financial Services,https://financialmodelingprep.com/image-stock/ARIZ.png
12965,FSRX,FinServ Acquisition Corp. II,1,1,,,Dormant,2024-06-21 23:09:14.035461,Financial Services,https://financialmodelingprep.com/image-stock/FSRX.png
12964,EAC,Edify Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:09:13.047962,Financial Services,https://financialmodelingprep.com/image-stock/EAC.png
12963,PHIOW,Phio Pharmaceuticals Corp.,1,1,,,Dormant,2024-06-21 23:09:12.573785,Healthcare,https://financialmodelingprep.com/image-stock/PHIOW.jpg
12962,ARIHANT.NS,Arihant Foundations & Housing Limited,6,1,,,Dormant,2024-06-21 23:09:12.094944,Real Estate,https://financialmodelingprep.com/image-stock/ARIHANT.NS.png
12961,AHLWEST.NS,Asian Hotels (West) Limited,6,1,,,Dormant,2024-06-21 23:09:11.632187,Consumer Cyclical,https://financialmodelingprep.com/image-stock/AHLWEST.NS.png
12960,MCDHOLDING.NS,McDowell Holdings Limited,6,1,,,Dormant,2024-06-21 23:09:11.151713,Financial Services,https://financialmodelingprep.com/image-stock/MCDHOLDING.NS.png
12959,CFIVU,CF Acquisition Corp. IV,1,1,,,Dormant,2024-06-21 23:09:10.624899,Financial Services,https://financialmodelingprep.com/image-stock/CFIVU.png
12958,PACW,PacWest Bancorp,1,1,,,Dormant,2024-06-21 23:09:10.077501,Financial Services,https://financialmodelingprep.com/image-stock/PACW.png
12957,PTRS,Partners Bancorp,1,1,,,Dormant,2024-06-21 23:09:09.128217,Financial Services,https://financialmodelingprep.com/image-stock/PTRS.png
12956,ORTX,Orchard Therapeutics plc,1,1,,,Dormant,2024-06-21 23:09:08.099222,Healthcare,https://financialmodelingprep.com/image-stock/ORTX.png
12955,GRPH,"Graphite Bio, Inc.",1,1,,,Dormant,2024-06-21 23:09:07.619852,Healthcare,https://financialmodelingprep.com/image-stock/GRPH.png
12954,PEPLU,PepperLime Health Acquisition Corporation,1,1,,,Dormant,2024-06-21 23:09:07.102359,Financial Services,https://financialmodelingprep.com/image-stock/PEPLU.png
12953,ABCM,Abcam plc,1,1,,,Dormant,2024-06-21 23:09:06.606740,Healthcare,https://financialmodelingprep.com/image-stock/ABCM.png
12952,TBCP,Thunder Bridge Capital Partners III Inc.,1,1,,,Dormant,2024-06-21 23:09:06.032361,Financial Services,https://financialmodelingprep.com/image-stock/TBCP.png
12951,NOGN,"Nogin, Inc.",1,1,,,Dormant,2024-06-21 23:09:05.557764,Technology,https://financialmodelingprep.com/image-stock/NOGN.png
12950,AIB,AIB Acquisition Corporation,1,1,,,Dormant,2024-06-21 23:09:05.078179,Financial Services,https://financialmodelingprep.com/image-stock/AIB.png
12949,STIX,"Semantix, Inc.",1,1,,,Dormant,2024-06-21 23:09:04.580711,Technology,https://financialmodelingprep.com/image-stock/STIX.png
12948,ALTUW,Altitude Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:09:04.117521,Financial Services,https://financialmodelingprep.com/image-stock/ALTUW.png
12947,APTX,Aptinyx Inc.,1,1,,,Dormant,2024-06-21 23:09:03.101466,Healthcare,https://financialmodelingprep.com/image-stock/APTX.png
12946,DCFC,Tritium DCFC Limited,1,1,,,Dormant,2024-06-21 23:09:02.634855,Industrials,https://financialmodelingprep.com/image-stock/DCFC.png
12945,THWWW,Target Hospitality Corp.,1,1,,,Dormant,2024-06-21 23:09:00.752313,Industrials,https://financialmodelingprep.com/image-stock/THWWW.png
12944,SNCE,"Science 37 Holdings, Inc.",1,1,,,Dormant,2024-06-21 23:08:59.625450,Healthcare,https://financialmodelingprep.com/image-stock/SNCE.png
12943,PBAINFRA.NS,PBA Infrastructure Limited,6,1,,,Dormant,2024-06-21 23:08:59.143353,Industrials,https://financialmodelingprep.com/image-stock/PBAINFRA.NS.png
12942,ADER,26 Capital Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:08:58.666269,Financial Services,https://financialmodelingprep.com/image-stock/ADER.png
12941,SFT,"Shift Technologies, Inc.",1,1,,,Dormant,2024-06-21 23:08:58.202180,Consumer Cyclical,https://financialmodelingprep.com/image-stock/SFT.png
12940,APTMU,Alpha Partners Technology Merger Corp.,1,1,,,Dormant,2024-06-21 23:08:57.722080,Financial Services,https://financialmodelingprep.com/image-stock/APTMU.png
12939,GFGDU,The Growth for Good Acquisition Corporation,1,1,,,Dormant,2024-06-21 23:08:57.228851,Financial Services,https://financialmodelingprep.com/image-stock/GFGDU.png
12938,IOAC,Innovative International Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:08:56.739798,Financial Services,https://financialmodelingprep.com/image-stock/IOAC.png
12937,JOAN,JOANN Inc.,1,1,,,Dormant,2024-06-21 23:08:56.188617,Consumer Cyclical,https://financialmodelingprep.com/image-stock/JOAN.png
12936,BEEMW,Beam Global,1,1,,,Dormant,2024-06-21 23:08:55.703892,Energy,https://financialmodelingprep.com/image-stock/BEEMW.png
12935,AMOT,Allied Motion Technologies Inc.,1,1,,,Dormant,2024-06-21 23:08:54.734593,Technology,https://financialmodelingprep.com/image-stock/AMOT.png
12934,MURF,Murphy Canyon Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:08:54.266850,Financial Services,https://financialmodelingprep.com/image-stock/MURF.png
12933,DWACW,Digital World Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:08:53.801411,Financial Services,https://financialmodelingprep.com/image-stock/DWACW.png
12932,CCAI,Cascadia Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:08:53.321838,Financial Services,https://financialmodelingprep.com/image-stock/CCAI.png
12931,NUVA,"NuVasive, Inc.",1,1,,,Dormant,2024-06-21 23:08:52.836962,Healthcare,https://financialmodelingprep.com/image-stock/NUVA.png
12930,DTOC,Digital Transformation Opportunities Corp.,1,1,,,Dormant,2024-06-21 23:08:52.371031,Financial Services,https://financialmodelingprep.com/image-stock/DTOC.png
12929,FATPW,Fat Projects Acquisition Corp,1,1,,,Dormant,2024-06-21 23:08:51.901187,Financial Services,https://financialmodelingprep.com/image-stock/FATPW.png
12928,OHAAW,OPY Acquisition Corp. I,1,1,,,Dormant,2024-06-21 23:08:50.944635,Financial Services,https://financialmodelingprep.com/image-stock/OHAAW.png
12927,WETG,"WeTrade Group, Inc.",1,1,,,Dormant,2024-06-21 23:08:50.179409,Technology,https://financialmodelingprep.com/image-stock/WETG.png
12926,PRSR,Prospector Capital Corp.,1,1,,,Dormant,2024-06-21 23:08:49.715899,Financial Services,https://financialmodelingprep.com/image-stock/PRSR.png
12925,STRC,Sarcos Technology and Robotics Corporation,1,1,,,Dormant,2024-06-21 23:08:49.241662,Technology,https://financialmodelingprep.com/image-stock/STRC.png
12924,ADOCW,Edoc Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:08:48.767704,Financial Services,https://financialmodelingprep.com/image-stock/ADOCW.png
12923,DRTT,DIRTT Environmental Solutions Ltd.,1,1,,,Dormant,2024-06-21 23:08:47.987992,Industrials,https://financialmodelingprep.com/image-stock/DRTT.png
12922,ALR,AlerisLife Inc.,1,1,,,Dormant,2024-06-21 23:08:47.455768,Healthcare,https://financialmodelingprep.com/image-stock/ALR.png
12921,BIOS,BioPlus Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:08:46.989446,Financial Services,https://financialmodelingprep.com/image-stock/BIOS.png
12920,MKUL,"Molekule Group, Inc.",1,1,,,Dormant,2024-06-21 23:08:46.514808,Industrials,https://financialmodelingprep.com/image-stock/MKUL.png
12919,BLCM,"Bellicum Pharmaceuticals, Inc.",1,1,,,Dormant,2024-06-21 23:08:46.028433,Healthcare,https://financialmodelingprep.com/image-stock/BLCM.png
12918,TGVCU,TG Venture Acquisition Corp.,1,1,,,Dormant,2024-06-21 23:08:45.559539,Financial Services,https://financialmodelingprep.com/image-stock/TGVCU.png
12917,SELB,"Selecta Biosciences, Inc.",1,1,,,Dormant,2024-06-21 23:08:45.068530,Healthcare,https://financialmodelingprep.com/image-stock/SELB.png
12916,CFFEW,CF Acquisition Corp. VIII,1,1,,,Dormant,2024-06-21 23:08:44.599467,Financial Services,https://financialmodelingprep.com/image-stock/CFFEW.png
12915,LVOX,"LiveVox Holdings, Inc.",1,1,,,Dormant,2024-06-21 23:08:44.114016,Technology,https://financialmodelingprep.com/image-stock/LVOX.png
12914,QTT,Qutoutiao Inc.,1,1,,,Dormant,2024-06-21 23:08:43.623406,Communication Services,https://financialmodelingprep.com/image-stock/QTT.png
12913,NGMS,NeoGames S.A.,1,1,,,Dormant,2024-06-21 23:08:43.163069,Consumer Cyclical,https://financialmodelingprep.com/image-stock/NGMS.png
12912,BRP,"BRP Group, Inc.",1,1,,,Dormant,2024-06-21 23:08:42.690901,Financial Services,https://financialmodelingprep.com/image-stock/BRP.png
12911,ITAQ,"Industrial Tech Acquisitions II, Inc.",1,1,,,Dormant,2024-06-21 23:08:41.750207,Financial Services,https://financialmodelingprep.com/image-stock/ITAQ.png
12910,TRHC,"Tabula Rasa HealthCare, Inc.",1,1,,,Dormant,2024-06-21 23:08:41.262219,Healthcare,https://financialmodelingprep.com/image-stock/TRHC.png
12909,PNACU,Prime Number Acquisition I Corp.,1,1,,,Dormant,2024-06-21 23:08:40.787304,Financial Services,https://financialmodelingprep.com/image-stock/PNACU.png
12908,LATGW,LatAmGrowth SPAC,1,1,,,Dormant,2024-06-21 23:08:39.824449,Financial Services,https://financialmodelingprep.com/image-stock/LATGW.png
12907,FIXX,"Homology Medicines, Inc.",1,1,,,Dormant,2024-06-21 23:08:39.337369,Healthcare,https://financialmodelingprep.com/image-stock/FIXX.png
12906,CHEA,Chenghe Acquisition Co.,1,1,,,Dormant,2024-06-21 23:08:38.371765,Financial Services,https://financialmodelingprep.com/image-stock/CHEA.png
12905,LGST,Semper Paratus Acquisition Corporation,1,1,,,Dormant,2024-06-21 23:08:37.906617,Financial Services,https://financialmodelingprep.com/image-stock/LGST.png
